datetime,temp_air,temp_soil,conc,PAR,turfID,type,start,end,fluxID,n_conc,ratio,flag
2022-07-28T23:46:29Z,NA,NA,530.08,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:47:05Z,1,210,1,NA
2022-07-28T23:46:30Z,NA,NA,531.34,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:47:05Z,1,210,1,NA
2022-07-28T23:46:31Z,NA,NA,530.47,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:47:05Z,1,210,1,NA
2022-07-28T23:46:32Z,NA,NA,532.03,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:47:05Z,1,210,1,NA
2022-07-28T23:46:33Z,NA,NA,531.64,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:47:05Z,1,210,1,NA
2022-07-28T23:46:34Z,NA,NA,531.72,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:47:05Z,1,210,1,NA
2022-07-28T23:46:35Z,NA,NA,531.95,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:47:05Z,1,210,1,NA
2022-07-28T23:46:36Z,7.39,10.82,531.4,1.37,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:47:05Z,1,210,1,NA
2022-07-28T23:46:37Z,NA,NA,531.95,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:47:05Z,1,210,1,NA
2022-07-28T23:46:38Z,NA,NA,530.21,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:47:05Z,1,210,1,NA
2022-07-28T23:46:39Z,NA,NA,507.74,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:47:05Z,1,210,1,NA
2022-07-28T23:46:40Z,NA,NA,507.71,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:47:05Z,1,210,1,NA
2022-07-28T23:46:41Z,NA,NA,477.45,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:47:05Z,1,210,1,NA
2022-07-28T23:46:42Z,NA,NA,440.35,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:47:05Z,1,210,1,NA
2022-07-28T23:46:43Z,NA,NA,432.27,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:47:05Z,1,210,1,NA
2022-07-28T23:46:44Z,NA,NA,429.36,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:47:05Z,1,210,1,NA
2022-07-28T23:46:45Z,NA,NA,426.83,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:47:05Z,1,210,1,NA
2022-07-28T23:46:46Z,7.4,10.19,424.61,3.2,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:47:05Z,1,210,1,NA
2022-07-28T23:46:47Z,NA,NA,425.02,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:47:05Z,1,210,1,NA
2022-07-28T23:46:48Z,NA,NA,420.69,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:47:05Z,1,210,1,NA
2022-07-28T23:46:49Z,NA,NA,420.54,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:47:05Z,1,210,1,NA
2022-07-28T23:46:50Z,NA,NA,420.14,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:47:05Z,1,210,1,NA
2022-07-28T23:46:51Z,NA,NA,420.14,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:47:05Z,1,210,1,NA
2022-07-28T23:46:52Z,NA,NA,418.87,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:47:05Z,1,210,1,NA
2022-07-28T23:46:53Z,NA,NA,417.14,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:47:05Z,1,210,1,NA
2022-07-28T23:46:54Z,NA,NA,415.63,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:47:05Z,1,210,1,NA
2022-07-28T23:46:55Z,NA,NA,416.03,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:47:05Z,1,210,1,NA
2022-07-28T23:46:56Z,7.47,10.22,416.42,2.44,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:47:05Z,1,210,1,NA
2022-07-28T23:46:57Z,NA,NA,433.01,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:47:05Z,1,210,1,NA
2022-07-28T23:46:58Z,NA,NA,437.51,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:47:05Z,1,210,1,NA
2022-07-28T23:46:59Z,NA,NA,426.42,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:47:05Z,1,210,1,NA
2022-07-28T23:47:00Z,NA,NA,425.47,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:47:05Z,1,210,1,NA
2022-07-28T23:47:01Z,NA,NA,426.49,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:47:05Z,1,210,1,NA
2022-07-28T23:47:02Z,NA,NA,427.04,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:47:05Z,1,210,1,NA
2022-07-28T23:47:03Z,NA,NA,427.68,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:47:05Z,1,210,1,NA
2022-07-28T23:47:04Z,NA,NA,428.46,NA,156 AN2C 156,ER,2022-07-28T23:43:35Z,2022-07-28T23:47:05Z,1,210,1,NA
2022-07-28T23:47:22Z,NA,NA,434.59,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA
2022-07-28T23:47:23Z,NA,NA,435.78,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA
2022-07-28T23:47:24Z,NA,NA,435.46,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA
2022-07-28T23:47:25Z,NA,NA,436.88,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA
2022-07-28T23:47:26Z,7.38,10.65,436.12,2.59,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA
2022-07-28T23:47:27Z,NA,NA,436.51,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA
2022-07-28T23:47:28Z,NA,NA,437.05,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA
2022-07-28T23:47:29Z,NA,NA,437.85,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA
2022-07-28T23:47:30Z,NA,NA,437.61,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA
2022-07-28T23:47:31Z,NA,NA,438.71,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA
2022-07-28T23:47:32Z,NA,NA,438.72,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA
2022-07-28T23:47:33Z,NA,NA,439.5,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA
2022-07-28T23:47:34Z,NA,NA,440.21,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA
2022-07-28T23:47:35Z,NA,NA,439.18,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA
2022-07-28T23:47:36Z,7.37,10.69,440.28,2.44,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA
2022-07-28T23:47:37Z,NA,NA,440.42,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA
2022-07-28T23:47:38Z,NA,NA,440.73,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA
2022-07-28T23:47:39Z,NA,NA,441.44,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA
2022-07-28T23:47:40Z,NA,NA,441.84,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA
2022-07-28T23:47:41Z,NA,NA,442.54,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA
2022-07-28T23:47:42Z,NA,NA,442.54,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA
2022-07-28T23:47:43Z,NA,NA,443.33,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA
2022-07-28T23:47:44Z,NA,NA,443.09,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA
2022-07-28T23:47:45Z,NA,NA,443.72,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA
2022-07-28T23:47:46Z,7.36,10.71,444.28,2.29,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA
2022-07-28T23:47:47Z,NA,NA,444.51,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA
2022-07-28T23:47:48Z,NA,NA,444.39,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA
2022-07-28T23:47:49Z,NA,NA,445.68,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA
2022-07-28T23:47:50Z,NA,NA,445.45,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA
2022-07-28T23:47:51Z,NA,NA,446.12,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA
2022-07-28T23:47:52Z,NA,NA,446.27,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA
2022-07-28T23:47:53Z,NA,NA,447.2,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA
2022-07-28T23:47:54Z,NA,NA,447.37,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA
2022-07-28T23:47:55Z,NA,NA,448,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA
2022-07-28T23:47:56Z,7.36,10.73,448.24,1.83,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA
2022-07-28T23:47:57Z,NA,NA,448.23,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA
2022-07-28T23:47:58Z,NA,NA,449,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA
2022-07-28T23:47:59Z,NA,NA,449.15,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA
2022-07-28T23:48:00Z,NA,NA,449.23,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA
2022-07-28T23:48:01Z,NA,NA,449.79,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA
2022-07-28T23:48:02Z,NA,NA,450.49,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA
2022-07-28T23:48:03Z,NA,NA,450.8,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA
2022-07-28T23:48:04Z,NA,NA,451.12,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA
2022-07-28T23:48:05Z,NA,NA,452.06,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA
2022-07-28T23:48:06Z,7.35,10.74,451.75,1.98,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA
2022-07-28T23:48:07Z,NA,NA,452.22,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA
2022-07-28T23:48:08Z,NA,NA,452.93,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA
2022-07-28T23:48:09Z,NA,NA,453.01,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA
2022-07-28T23:48:10Z,NA,NA,453.69,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA
2022-07-28T23:48:11Z,NA,NA,454.15,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA
2022-07-28T23:48:12Z,NA,NA,454.38,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA
2022-07-28T23:48:13Z,NA,NA,454.46,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA
2022-07-28T23:48:14Z,NA,NA,454.6,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA
2022-07-28T23:48:15Z,NA,NA,455.7,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA
2022-07-28T23:48:16Z,7.35,10.75,456.03,2.29,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA
2022-07-28T23:48:17Z,NA,NA,456.18,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA
2022-07-28T23:48:18Z,NA,NA,456.65,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA
2022-07-28T23:48:19Z,NA,NA,456.57,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA
2022-07-28T23:48:20Z,NA,NA,456.47,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA
2022-07-28T23:48:21Z,NA,NA,457.34,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA
2022-07-28T23:48:22Z,NA,NA,458.13,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA
2022-07-28T23:48:23Z,NA,NA,458.12,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA
2022-07-28T23:48:24Z,NA,NA,458.84,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA
2022-07-28T23:48:25Z,NA,NA,458.68,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA
2022-07-28T23:48:26Z,7.36,10.75,458.99,2.14,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA
2022-07-28T23:48:27Z,NA,NA,459.45,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA
2022-07-28T23:48:28Z,NA,NA,459.93,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA
2022-07-28T23:48:29Z,NA,NA,460.87,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA
2022-07-28T23:48:30Z,NA,NA,460.17,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA
2022-07-28T23:48:31Z,NA,NA,461.26,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA
2022-07-28T23:48:32Z,NA,NA,461.68,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA
2022-07-28T23:48:33Z,NA,NA,461.55,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA
2022-07-28T23:48:34Z,NA,NA,461.82,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA
2022-07-28T23:48:35Z,NA,NA,461.92,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA
2022-07-28T23:48:36Z,7.36,10.75,462.79,2.44,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA
2022-07-28T23:48:37Z,NA,NA,462,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA
2022-07-28T23:48:38Z,NA,NA,462.94,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA
2022-07-28T23:48:39Z,NA,NA,463.73,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA
2022-07-28T23:48:40Z,NA,NA,463.97,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA
2022-07-28T23:48:41Z,NA,NA,464.51,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA
2022-07-28T23:48:42Z,NA,NA,463.79,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA
2022-07-28T23:48:43Z,NA,NA,464.89,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA
2022-07-28T23:48:44Z,NA,NA,464.89,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA
2022-07-28T23:48:45Z,NA,NA,464.49,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA
2022-07-28T23:48:46Z,7.37,10.75,466.3,2.44,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA
2022-07-28T23:48:47Z,NA,NA,466.3,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA
2022-07-28T23:48:48Z,NA,NA,466.22,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA
2022-07-28T23:48:49Z,NA,NA,466.23,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA
2022-07-28T23:48:50Z,NA,NA,466.7,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA
2022-07-28T23:48:51Z,NA,NA,467.41,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA
2022-07-28T23:48:52Z,NA,NA,467.65,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA
2022-07-28T23:48:53Z,NA,NA,468.14,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA
2022-07-28T23:48:54Z,NA,NA,467.65,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA
2022-07-28T23:48:55Z,NA,NA,468.6,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA
2022-07-28T23:48:56Z,7.37,10.75,468.77,1.98,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA
2022-07-28T23:48:57Z,NA,NA,469,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA
2022-07-28T23:48:58Z,NA,NA,469.31,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA
2022-07-28T23:48:59Z,NA,NA,470.02,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA
2022-07-28T23:49:00Z,NA,NA,469.79,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA
2022-07-28T23:49:01Z,NA,NA,470.74,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA
2022-07-28T23:49:02Z,NA,NA,470.81,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA
2022-07-28T23:49:03Z,NA,NA,470.96,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA
2022-07-28T23:49:04Z,NA,NA,471.9,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA
2022-07-28T23:49:05Z,NA,NA,471.26,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA
2022-07-28T23:49:06Z,7.37,10.74,472.21,2.44,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA
2022-07-28T23:49:07Z,NA,NA,472.68,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA
2022-07-28T23:49:08Z,NA,NA,472.76,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA
2022-07-28T23:49:09Z,NA,NA,473.07,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA
2022-07-28T23:49:10Z,NA,NA,473.93,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA
2022-07-28T23:49:11Z,NA,NA,474.01,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA
2022-07-28T23:49:12Z,NA,NA,473.62,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA
2022-07-28T23:49:13Z,NA,NA,473.86,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA
2022-07-28T23:49:14Z,NA,NA,474.49,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA
2022-07-28T23:49:15Z,NA,NA,475.05,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA
2022-07-28T23:49:16Z,7.38,10.74,475.09,1.98,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA
2022-07-28T23:49:17Z,NA,NA,475.76,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA
2022-07-28T23:49:18Z,NA,NA,475.84,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA
2022-07-28T23:49:19Z,NA,NA,475.14,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA
2022-07-28T23:49:20Z,NA,NA,476.32,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA
2022-07-28T23:49:21Z,NA,NA,476.87,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA
2022-07-28T23:49:22Z,NA,NA,476.87,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA
2022-07-28T23:49:23Z,NA,NA,477.66,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA
2022-07-28T23:49:24Z,NA,NA,478.68,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA
2022-07-28T23:49:25Z,NA,NA,478.59,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA
2022-07-28T23:49:26Z,7.38,10.74,478.97,1.98,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA
2022-07-28T23:49:27Z,NA,NA,478.9,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA
2022-07-28T23:49:28Z,NA,NA,479.21,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA
2022-07-28T23:49:29Z,NA,NA,479.13,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA
2022-07-28T23:49:30Z,NA,NA,479.36,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA
2022-07-28T23:49:31Z,NA,NA,479.91,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA
2022-07-28T23:49:32Z,NA,NA,480.86,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA
2022-07-28T23:49:33Z,NA,NA,480.93,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA
2022-07-28T23:49:34Z,NA,NA,480.86,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA
2022-07-28T23:49:35Z,NA,NA,481.1,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA
2022-07-28T23:49:36Z,7.39,10.74,481.25,2.29,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA
2022-07-28T23:49:37Z,NA,NA,481.87,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA
2022-07-28T23:49:38Z,NA,NA,482.16,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA
2022-07-28T23:49:39Z,NA,NA,482.49,NA,74 WN2C 155,NEE,2022-07-28T23:47:22Z,2022-07-28T23:50:52Z,2,210,1,NA
