f_datetime,temp_air,temp_soil,f_conc,PAR,turfID,type,f_start,f_end,f_fluxID,n_conc,ratio,flag,f_time,f_cut,Cm_est,a_est,b_est,tz_est,f_Cz,time_diff,f_Cm,f_a,f_b,f_tz,f_slope_tz,f_fit,f_fit_slope,f_start_z,volume
2022-07-28T23:59:42Z,NA,NA,441.5,NA,109 AN3C 109,NEE,2022-07-28T23:59:32Z,2022-07-29T00:03:02Z,4,210,1,NA,10,keep,491.36,0.18514849731778288,-0.00359007581716215,14,435.9251470588235,0,1058.379358832613,-1.9616953437257032,0.0049664145626234,9.2436867725943,1.1296703181939147,436.7751461223072,436.7795316630812,2022-07-28T23:59:41Z,24
2022-07-28T23:59:43Z,NA,NA,441.42,NA,109 AN3C 109,NEE,2022-07-28T23:59:32Z,2022-07-29T00:03:02Z,4,210,1,NA,11,keep,491.36,0.18514849731778288,-0.00359007581716215,14,435.9251470588235,0,1058.379358832613,-1.9616953437257032,0.0049664145626234,9.2436867725943,1.1296703181939147,437.88559146461387,437.9092019812751,2022-07-28T23:59:41Z,24
2022-07-28T23:59:44Z,NA,NA,442.44,NA,109 AN3C 109,NEE,2022-07-28T23:59:32Z,2022-07-29T00:03:02Z,4,210,1,NA,12,keep,491.36,0.18514849731778288,-0.00359007581716215,14,435.9251470588235,0,1058.379358832613,-1.9616953437257032,0.0049664145626234,9.2436867725943,1.1296703181939147,438.9808171076303,439.038872299469,2022-07-28T23:59:41Z,24
2022-07-28T23:59:45Z,NA,NA,442.45,NA,109 AN3C 109,NEE,2022-07-28T23:59:32Z,2022-07-29T00:03:02Z,4,210,1,NA,13,keep,491.36,0.18514849731778288,-0.00359007581716215,14,435.9251470588235,0,1058.379358832613,-1.9616953437257032,0.0049664145626234,9.2436867725943,1.1296703181939147,440.06089845130384,440.1685426176629,2022-07-28T23:59:41Z,24
2022-07-28T23:59:46Z,7.82,10.91,442.45,1.68,109 AN3C 109,NEE,2022-07-28T23:59:32Z,2022-07-29T00:03:02Z,4,210,1,NA,14,keep,491.36,0.18514849731778288,-0.00359007581716215,14,435.9251470588235,0,1058.379358832613,-1.9616953437257032,0.0049664145626234,9.2436867725943,1.1296703181939147,441.12591052204334,441.2982129358568,2022-07-28T23:59:41Z,24
2022-07-28T23:59:47Z,NA,NA,443.61,NA,109 AN3C 109,NEE,2022-07-28T23:59:32Z,2022-07-29T00:03:02Z,4,210,1,NA,15,keep,491.36,0.18514849731778288,-0.00359007581716215,14,435.9251470588235,0,1058.379358832613,-1.9616953437257032,0.0049664145626234,9.2436867725943,1.1296703181939147,442.17592797456825,442.4278832540507,2022-07-28T23:59:41Z,24
2022-07-28T23:59:48Z,NA,NA,443.97,NA,109 AN3C 109,NEE,2022-07-28T23:59:32Z,2022-07-29T00:03:02Z,4,210,1,NA,16,keep,491.36,0.18514849731778288,-0.00359007581716215,14,435.9251470588235,0,1058.379358832613,-1.9616953437257032,0.0049664145626234,9.2436867725943,1.1296703181939147,443.2110250937517,443.5575535722446,2022-07-28T23:59:41Z,24
2022-07-28T23:59:49Z,NA,NA,444.59,NA,109 AN3C 109,NEE,2022-07-28T23:59:32Z,2022-07-29T00:03:02Z,4,210,1,NA,17,keep,491.36,0.18514849731778288,-0.00359007581716215,14,435.9251470588235,0,1058.379358832613,-1.9616953437257032,0.0049664145626234,9.2436867725943,1.1296703181939147,444.23127579645154,444.6872238904386,2022-07-28T23:59:41Z,24
2022-07-28T23:59:50Z,NA,NA,444.91,NA,109 AN3C 109,NEE,2022-07-28T23:59:32Z,2022-07-29T00:03:02Z,4,210,1,NA,18,keep,491.36,0.18514849731778288,-0.00359007581716215,14,435.9251470588235,0,1058.379358832613,-1.9616953437257032,0.0049664145626234,9.2436867725943,1.1296703181939147,445.23675363333416,445.8168942086325,2022-07-28T23:59:41Z,24
2022-07-28T23:59:51Z,NA,NA,445.38,NA,109 AN3C 109,NEE,2022-07-28T23:59:32Z,2022-07-29T00:03:02Z,4,210,1,NA,19,keep,491.36,0.18514849731778288,-0.00359007581716215,14,435.9251470588235,0,1058.379358832613,-1.9616953437257032,0.0049664145626234,9.2436867725943,1.1296703181939147,446.22753179068854,446.9465645268264,2022-07-28T23:59:41Z,24
2022-07-28T23:59:52Z,NA,NA,445.7,NA,109 AN3C 109,NEE,2022-07-28T23:59:32Z,2022-07-29T00:03:02Z,4,210,1,NA,20,keep,491.36,0.18514849731778288,-0.00359007581716215,14,435.9251470588235,0,1058.379358832613,-1.9616953437257032,0.0049664145626234,9.2436867725943,1.1296703181939147,447.20368309223056,448.0762348450203,2022-07-28T23:59:41Z,24
2022-07-28T23:59:53Z,NA,NA,445.62,NA,109 AN3C 109,NEE,2022-07-28T23:59:32Z,2022-07-29T00:03:02Z,4,210,1,NA,21,keep,491.36,0.18514849731778288,-0.00359007581716215,14,435.9251470588235,0,1058.379358832613,-1.9616953437257032,0.0049664145626234,9.2436867725943,1.1296703181939147,448.1652800009009,449.2059051632142,2022-07-28T23:59:41Z,24
2022-07-28T23:59:54Z,NA,NA,446.24,NA,109 AN3C 109,NEE,2022-07-28T23:59:32Z,2022-07-29T00:03:02Z,4,210,1,NA,22,keep,491.36,0.18514849731778288,-0.00359007581716215,14,435.9251470588235,0,1058.379358832613,-1.9616953437257032,0.0049664145626234,9.2436867725943,1.1296703181939147,449.1123946206509,450.3355754814081,2022-07-28T23:59:41Z,24
2022-07-28T23:59:55Z,NA,NA,446.31,NA,109 AN3C 109,NEE,2022-07-28T23:59:32Z,2022-07-29T00:03:02Z,4,210,1,NA,23,keep,491.36,0.18514849731778288,-0.00359007581716215,14,435.9251470588235,0,1058.379358832613,-1.9616953437257032,0.0049664145626234,9.2436867725943,1.1296703181939147,450.0450986982216,451.465245799602,2022-07-28T23:59:41Z,24
2022-07-28T23:59:56Z,7.8,10.89,446.62,1.83,109 AN3C 109,NEE,2022-07-28T23:59:32Z,2022-07-29T00:03:02Z,4,210,1,NA,24,keep,491.36,0.18514849731778288,-0.00359007581716215,14,435.9251470588235,0,1058.379358832613,-1.9616953437257032,0.0049664145626234,9.2436867725943,1.1296703181939147,450.9634636249136,452.59491611779595,2022-07-28T23:59:41Z,24
2022-07-28T23:59:57Z,NA,NA,447.49,NA,109 AN3C 109,NEE,2022-07-28T23:59:32Z,2022-07-29T00:03:02Z,4,210,1,NA,25,keep,491.36,0.18514849731778288,-0.00359007581716215,14,435.9251470588235,0,1058.379358832613,-1.9616953437257032,0.0049664145626234,9.2436867725943,1.1296703181939147,451.86756043834714,453.72458643598986,2022-07-28T23:59:41Z,24
2022-07-28T23:59:58Z,NA,NA,448.67,NA,109 AN3C 109,NEE,2022-07-28T23:59:32Z,2022-07-29T00:03:02Z,4,210,1,NA,26,keep,491.36,0.18514849731778288,-0.00359007581716215,14,435.9251470588235,0,1058.379358832613,-1.9616953437257032,0.0049664145626234,9.2436867725943,1.1296703181939147,452.7574598242154,454.8542567541838,2022-07-28T23:59:41Z,24
2022-07-28T23:59:59Z,NA,NA,449.53,NA,109 AN3C 109,NEE,2022-07-28T23:59:32Z,2022-07-29T00:03:02Z,4,210,1,NA,27,keep,491.36,0.18514849731778288,-0.00359007581716215,14,435.9251470588235,0,1058.379358832613,-1.9616953437257032,0.0049664145626234,9.2436867725943,1.1296703181939147,453.6332321180271,455.9839270723777,2022-07-28T23:59:41Z,24
2022-07-29T00:00:00Z,NA,NA,450,NA,109 AN3C 109,NEE,2022-07-28T23:59:32Z,2022-07-29T00:03:02Z,4,210,1,NA,28,keep,491.36,0.18514849731778288,-0.00359007581716215,14,435.9251470588235,0,1058.379358832613,-1.9616953437257032,0.0049664145626234,9.2436867725943,1.1296703181939147,454.49494730684194,457.1135973905716,2022-07-28T23:59:41Z,24
2022-07-29T00:00:01Z,NA,NA,449.13,NA,109 AN3C 109,NEE,2022-07-28T23:59:32Z,2022-07-29T00:03:02Z,4,210,1,NA,29,keep,491.36,0.18514849731778288,-0.00359007581716215,14,435.9251470588235,0,1058.379358832613,-1.9616953437257032,0.0049664145626234,9.2436867725943,1.1296703181939147,455.342675030996,458.24326770876553,2022-07-28T23:59:41Z,24
2022-07-29T00:00:02Z,NA,NA,450.32,NA,109 AN3C 109,NEE,2022-07-28T23:59:32Z,2022-07-29T00:03:02Z,4,210,1,NA,30,keep,491.36,0.18514849731778288,-0.00359007581716215,14,435.9251470588235,0,1058.379358832613,-1.9616953437257032,0.0049664145626234,9.2436867725943,1.1296703181939147,456.1764845858206,459.37293802695945,2022-07-28T23:59:41Z,24
2022-07-29T00:00:03Z,NA,NA,450.71,NA,109 AN3C 109,NEE,2022-07-28T23:59:32Z,2022-07-29T00:03:02Z,4,210,1,NA,31,keep,491.36,0.18514849731778288,-0.00359007581716215,14,435.9251470588235,0,1058.379358832613,-1.9616953437257032,0.0049664145626234,9.2436867725943,1.1296703181939147,456.9964449233505,460.50260834515336,2022-07-28T23:59:41Z,24
2022-07-29T00:00:04Z,NA,NA,451.03,NA,109 AN3C 109,NEE,2022-07-28T23:59:32Z,2022-07-29T00:03:02Z,4,210,1,NA,32,keep,491.36,0.18514849731778288,-0.00359007581716215,14,435.9251470588235,0,1058.379358832613,-1.9616953437257032,0.0049664145626234,9.2436867725943,1.1296703181939147,457.8026246540255,461.6322786633473,2022-07-28T23:59:41Z,24
2022-07-29T00:00:05Z,NA,NA,451.89,NA,109 AN3C 109,NEE,2022-07-28T23:59:32Z,2022-07-29T00:03:02Z,4,210,1,NA,33,keep,491.36,0.18514849731778288,-0.00359007581716215,14,435.9251470588235,0,1058.379358832613,-1.9616953437257032,0.0049664145626234,9.2436867725943,1.1296703181939147,458.5950920483815,462.7619489815412,2022-07-28T23:59:41Z,24
2022-07-29T00:00:06Z,7.79,10.88,452.44,1.98,109 AN3C 109,NEE,2022-07-28T23:59:32Z,2022-07-29T00:03:02Z,4,210,1,NA,34,keep,491.36,0.18514849731778288,-0.00359007581716215,14,435.9251470588235,0,1058.379358832613,-1.9616953437257032,0.0049664145626234,9.2436867725943,1.1296703181939147,459.373915038736,463.8916192997351,2022-07-28T23:59:41Z,24
2022-07-29T00:00:07Z,NA,NA,452.83,NA,109 AN3C 109,NEE,2022-07-28T23:59:32Z,2022-07-29T00:03:02Z,4,210,1,NA,35,keep,491.36,0.18514849731778288,-0.00359007581716215,14,435.9251470588235,0,1058.379358832613,-1.9616953437257032,0.0049664145626234,9.2436867725943,1.1296703181939147,460.1391612208623,465.021289617929,2022-07-28T23:59:41Z,24
2022-07-29T00:00:08Z,NA,NA,452.99,NA,109 AN3C 109,NEE,2022-07-28T23:59:32Z,2022-07-29T00:03:02Z,4,210,1,NA,36,keep,491.36,0.18514849731778288,-0.00359007581716215,14,435.9251470588235,0,1058.379358832613,-1.9616953437257032,0.0049664145626234,9.2436867725943,1.1296703181939147,460.8908978556574,466.15095993612294,2022-07-28T23:59:41Z,24
2022-07-29T00:00:09Z,NA,NA,453.31,NA,109 AN3C 109,NEE,2022-07-28T23:59:32Z,2022-07-29T00:03:02Z,4,210,1,NA,37,keep,491.36,0.18514849731778288,-0.00359007581716215,14,435.9251470588235,0,1058.379358832613,-1.9616953437257032,0.0049664145626234,9.2436867725943,1.1296703181939147,461.6291918708015,467.28063025431686,2022-07-28T23:59:41Z,24
2022-07-29T00:00:10Z,NA,NA,454.19,NA,109 AN3C 109,NEE,2022-07-28T23:59:32Z,2022-07-29T00:03:02Z,4,210,1,NA,38,keep,491.36,0.18514849731778288,-0.00359007581716215,14,435.9251470588235,0,1058.379358832613,-1.9616953437257032,0.0049664145626234,9.2436867725943,1.1296703181939147,462.3541098624071,468.4103005725108,2022-07-28T23:59:41Z,24
2022-07-29T00:00:11Z,NA,NA,454.43,NA,109 AN3C 109,NEE,2022-07-28T23:59:32Z,2022-07-29T00:03:02Z,4,210,1,NA,39,keep,491.36,0.18514849731778288,-0.00359007581716215,14,435.9251470588235,0,1058.379358832613,-1.9616953437257032,0.0049664145626234,9.2436867725943,1.1296703181939147,463.0657180966639,469.5399708907047,2022-07-28T23:59:41Z,24
2022-07-29T00:00:12Z,NA,NA,455.06,NA,109 AN3C 109,NEE,2022-07-28T23:59:32Z,2022-07-29T00:03:02Z,4,210,1,NA,40,keep,491.36,0.18514849731778288,-0.00359007581716215,14,435.9251470588235,0,1058.379358832613,-1.9616953437257032,0.0049664145626234,9.2436867725943,1.1296703181939147,463.7640825114713,470.6696412088986,2022-07-28T23:59:41Z,24
2022-07-29T00:00:13Z,NA,NA,454.98,NA,109 AN3C 109,NEE,2022-07-28T23:59:32Z,2022-07-29T00:03:02Z,4,210,1,NA,41,keep,491.36,0.18514849731778288,-0.00359007581716215,14,435.9251470588235,0,1058.379358832613,-1.9616953437257032,0.0049664145626234,9.2436867725943,1.1296703181939147,464.44926871806615,471.7993115270925,2022-07-28T23:59:41Z,24
2022-07-29T00:00:14Z,NA,NA,455.77,NA,109 AN3C 109,NEE,2022-07-28T23:59:32Z,2022-07-29T00:03:02Z,4,210,1,NA,42,keep,491.36,0.18514849731778288,-0.00359007581716215,14,435.9251470588235,0,1058.379358832613,-1.9616953437257032,0.0049664145626234,9.2436867725943,1.1296703181939147,465.1213420026402,472.9289818452864,2022-07-28T23:59:41Z,24
2022-07-29T00:00:15Z,NA,NA,456.95,NA,109 AN3C 109,NEE,2022-07-28T23:59:32Z,2022-07-29T00:03:02Z,4,210,1,NA,43,keep,491.36,0.18514849731778288,-0.00359007581716215,14,435.9251470588235,0,1058.379358832613,-1.9616953437257032,0.0049664145626234,9.2436867725943,1.1296703181939147,465.7803673279506,474.0586521634803,2022-07-28T23:59:41Z,24
2022-07-29T00:00:16Z,7.78,10.86,456.47,1.83,109 AN3C 109,NEE,2022-07-28T23:59:32Z,2022-07-29T00:03:02Z,4,210,1,NA,44,keep,491.36,0.18514849731778288,-0.00359007581716215,14,435.9251470588235,0,1058.379358832613,-1.9616953437257032,0.0049664145626234,9.2436867725943,1.1296703181939147,466.4264093349232,475.1883224816743,2022-07-28T23:59:41Z,24
2022-07-29T00:00:17Z,NA,NA,457.01,NA,109 AN3C 109,NEE,2022-07-28T23:59:32Z,2022-07-29T00:03:02Z,4,210,1,NA,45,keep,491.36,0.18514849731778288,-0.00359007581716215,14,435.9251470588235,0,1058.379358832613,-1.9616953437257032,0.0049664145626234,9.2436867725943,1.1296703181939147,467.05953234424464,476.3179927998682,2022-07-28T23:59:41Z,24
2022-07-29T00:00:18Z,NA,NA,457.41,NA,109 AN3C 109,NEE,2022-07-28T23:59:32Z,2022-07-29T00:03:02Z,4,210,1,NA,46,keep,491.36,0.18514849731778288,-0.00359007581716215,14,435.9251470588235,0,1058.379358832613,-1.9616953437257032,0.0049664145626234,9.2436867725943,1.1296703181939147,467.6798003579517,477.4476631180621,2022-07-28T23:59:41Z,24
2022-07-29T00:00:19Z,NA,NA,458.43,NA,109 AN3C 109,NEE,2022-07-28T23:59:32Z,2022-07-29T00:03:02Z,4,210,1,NA,47,keep,491.36,0.18514849731778288,-0.00359007581716215,14,435.9251470588235,0,1058.379358832613,-1.9616953437257032,0.0049664145626234,9.2436867725943,1.1296703181939147,468.2872770610078,478.577333436256,2022-07-28T23:59:41Z,24
2022-07-29T00:00:20Z,NA,NA,459.61,NA,109 AN3C 109,NEE,2022-07-28T23:59:32Z,2022-07-29T00:03:02Z,4,210,1,NA,48,keep,491.36,0.18514849731778288,-0.00359007581716215,14,435.9251470588235,0,1058.379358832613,-1.9616953437257032,0.0049664145626234,9.2436867725943,1.1296703181939147,468.8820258228744,479.70700375444994,2022-07-28T23:59:41Z,24
2022-07-29T00:00:21Z,NA,NA,459.37,NA,109 AN3C 109,NEE,2022-07-28T23:59:32Z,2022-07-29T00:03:02Z,4,210,1,NA,49,keep,491.36,0.18514849731778288,-0.00359007581716215,14,435.9251470588235,0,1058.379358832613,-1.9616953437257032,0.0049664145626234,9.2436867725943,1.1296703181939147,469.46410969907487,480.83667407264386,2022-07-28T23:59:41Z,24
2022-07-29T00:00:22Z,NA,NA,459.45,NA,109 AN3C 109,NEE,2022-07-28T23:59:32Z,2022-07-29T00:03:02Z,4,210,1,NA,50,keep,491.36,0.18514849731778288,-0.00359007581716215,14,435.9251470588235,0,1058.379358832613,-1.9616953437257032,0.0049664145626234,9.2436867725943,1.1296703181939147,470.0335914327483,481.9663443908378,2022-07-28T23:59:41Z,24
2022-07-29T00:00:23Z,NA,NA,460,NA,109 AN3C 109,NEE,2022-07-28T23:59:32Z,2022-07-29T00:03:02Z,4,210,1,NA,51,keep,491.36,0.18514849731778288,-0.00359007581716215,14,435.9251470588235,0,1058.379358832613,-1.9616953437257032,0.0049664145626234,9.2436867725943,1.1296703181939147,470.5905334561983,483.0960147090317,2022-07-28T23:59:41Z,24
2022-07-29T00:00:24Z,NA,NA,460.62,NA,109 AN3C 109,NEE,2022-07-28T23:59:32Z,2022-07-29T00:03:02Z,4,210,1,NA,52,keep,491.36,0.18514849731778288,-0.00359007581716215,14,435.9251470588235,0,1058.379358832613,-1.9616953437257032,0.0049664145626234,9.2436867725943,1.1296703181939147,471.1349978924323,484.2256850272255,2022-07-28T23:59:41Z,24
2022-07-29T00:00:25Z,NA,NA,460.78,NA,109 AN3C 109,NEE,2022-07-28T23:59:32Z,2022-07-29T00:03:02Z,4,210,1,NA,53,keep,491.36,0.18514849731778288,-0.00359007581716215,14,435.9251470588235,0,1058.379358832613,-1.9616953437257032,0.0049664145626234,9.2436867725943,1.1296703181939147,471.6670465566941,485.3553553454194,2022-07-28T23:59:41Z,24
2022-07-29T00:00:26Z,7.78,10.84,461.81,1.53,109 AN3C 109,NEE,2022-07-28T23:59:32Z,2022-07-29T00:03:02Z,4,210,1,NA,54,keep,491.36,0.18514849731778288,-0.00359007581716215,14,435.9251470588235,0,1058.379358832613,-1.9616953437257032,0.0049664145626234,9.2436867725943,1.1296703181939147,472.18674095798855,486.4850256636134,2022-07-28T23:59:41Z,24
2022-07-29T00:00:27Z,NA,NA,462.05,NA,109 AN3C 109,NEE,2022-07-28T23:59:32Z,2022-07-29T00:03:02Z,4,210,1,NA,55,keep,491.36,0.18514849731778288,-0.00359007581716215,14,435.9251470588235,0,1058.379358832613,-1.9616953437257032,0.0049664145626234,9.2436867725943,1.1296703181939147,472.694142300598,487.6146959818073,2022-07-28T23:59:41Z,24
2022-07-29T00:00:28Z,NA,NA,462.06,NA,109 AN3C 109,NEE,2022-07-28T23:59:32Z,2022-07-29T00:03:02Z,4,210,1,NA,56,keep,491.36,0.18514849731778288,-0.00359007581716215,14,435.9251470588235,0,1058.379358832613,-1.9616953437257032,0.0049664145626234,9.2436867725943,1.1296703181939147,473.18931148559335,488.7443663000012,2022-07-28T23:59:41Z,24
2022-07-29T00:00:29Z,NA,NA,463.11,NA,109 AN3C 109,NEE,2022-07-28T23:59:32Z,2022-07-29T00:03:02Z,4,210,1,NA,57,keep,491.36,0.18514849731778288,-0.00359007581716215,14,435.9251470588235,0,1058.379358832613,-1.9616953437257032,0.0049664145626234,9.2436867725943,1.1296703181939147,473.6723091123348,489.87403661819513,2022-07-28T23:59:41Z,24
2022-07-29T00:00:30Z,NA,NA,463.29,NA,109 AN3C 109,NEE,2022-07-28T23:59:32Z,2022-07-29T00:03:02Z,4,210,1,NA,58,keep,491.36,0.18514849731778288,-0.00359007581716215,14,435.9251470588235,0,1058.379358832613,-1.9616953437257032,0.0049664145626234,9.2436867725943,1.1296703181939147,474.14319547996735,491.00370693638905,2022-07-28T23:59:41Z,24
2022-07-29T00:00:31Z,NA,NA,463.24,NA,109 AN3C 109,NEE,2022-07-28T23:59:32Z,2022-07-29T00:03:02Z,4,210,1,NA,59,keep,491.36,0.18514849731778288,-0.00359007581716215,14,435.9251470588235,0,1058.379358832613,-1.9616953437257032,0.0049664145626234,9.2436867725943,1.1296703181939147,474.6020305889077,492.13337725458297,2022-07-28T23:59:41Z,24
2022-07-29T00:00:32Z,NA,NA,463.96,NA,109 AN3C 109,NEE,2022-07-28T23:59:32Z,2022-07-29T00:03:02Z,4,210,1,NA,60,keep,491.36,0.18514849731778288,-0.00359007581716215,14,435.9251470588235,0,1058.379358832613,-1.9616953437257032,0.0049664145626234,9.2436867725943,1.1296703181939147,475.04887414232456,493.2630475727769,2022-07-28T23:59:41Z,24
2022-07-29T00:00:33Z,NA,NA,464.74,NA,109 AN3C 109,NEE,2022-07-28T23:59:32Z,2022-07-29T00:03:02Z,4,210,1,NA,61,keep,491.36,0.18514849731778288,-0.00359007581716215,14,435.9251470588235,0,1058.379358832613,-1.9616953437257032,0.0049664145626234,9.2436867725943,1.1296703181939147,475.48378554761103,494.3927178909708,2022-07-28T23:59:41Z,24
2022-07-29T00:00:34Z,NA,NA,464.59,NA,109 AN3C 109,NEE,2022-07-28T23:59:32Z,2022-07-29T00:03:02Z,4,210,1,NA,62,keep,491.36,0.18514849731778288,-0.00359007581716215,14,435.9251470588235,0,1058.379358832613,-1.9616953437257032,0.0049664145626234,9.2436867725943,1.1296703181939147,475.9068239178497,495.5223882091647,2022-07-28T23:59:41Z,24
2022-07-29T00:00:35Z,NA,NA,465.61,NA,109 AN3C 109,NEE,2022-07-28T23:59:32Z,2022-07-29T00:03:02Z,4,210,1,NA,63,keep,491.36,0.18514849731778288,-0.00359007581716215,14,435.9251470588235,0,1058.379358832613,-1.9616953437257032,0.0049664145626234,9.2436867725943,1.1296703181939147,476.318048073271,496.65205852735863,2022-07-28T23:59:41Z,24
2022-07-29T00:00:36Z,7.78,10.83,465.54,1.98,109 AN3C 109,NEE,2022-07-28T23:59:32Z,2022-07-29T00:03:02Z,4,210,1,NA,64,keep,491.36,0.18514849731778288,-0.00359007581716215,14,435.9251470588235,0,1058.379358832613,-1.9616953437257032,0.0049664145626234,9.2436867725943,1.1296703181939147,476.71751654270383,497.78172884555255,2022-07-28T23:59:41Z,24
2022-07-29T00:00:37Z,NA,NA,466.09,NA,109 AN3C 109,NEE,2022-07-28T23:59:32Z,2022-07-29T00:03:02Z,4,210,1,NA,65,keep,491.36,0.18514849731778288,-0.00359007581716215,14,435.9251470588235,0,1058.379358832613,-1.9616953437257032,0.0049664145626234,9.2436867725943,1.1296703181939147,477.1052875650195,498.91139916374647,2022-07-28T23:59:41Z,24
2022-07-29T00:00:38Z,NA,NA,466.95,NA,109 AN3C 109,NEE,2022-07-28T23:59:32Z,2022-07-29T00:03:02Z,4,210,1,NA,66,keep,491.36,0.18514849731778288,-0.00359007581716215,14,435.9251470588235,0,1058.379358832613,-1.9616953437257032,0.0049664145626234,9.2436867725943,1.1296703181939147,477.4814190905679,500.0410694819404,2022-07-28T23:59:41Z,24
2022-07-29T00:00:39Z,NA,NA,468.03,NA,109 AN3C 109,NEE,2022-07-28T23:59:32Z,2022-07-29T00:03:02Z,4,210,1,NA,67,keep,491.36,0.18514849731778288,-0.00359007581716215,14,435.9251470588235,0,1058.379358832613,-1.9616953437257032,0.0049664145626234,9.2436867725943,1.1296703181939147,477.845968782607,501.1707398001343,2022-07-28T23:59:41Z,24
2022-07-29T00:00:40Z,NA,NA,467.72,NA,109 AN3C 109,NEE,2022-07-28T23:59:32Z,2022-07-29T00:03:02Z,4,210,1,NA,68,keep,491.36,0.18514849731778288,-0.00359007581716215,14,435.9251470588235,0,1058.379358832613,-1.9616953437257032,0.0049664145626234,9.2436867725943,1.1296703181939147,478.1989940187249,502.30041011832816,2022-07-28T23:59:41Z,24
2022-07-29T00:00:41Z,NA,NA,468.34,NA,109 AN3C 109,NEE,2022-07-28T23:59:32Z,2022-07-29T00:03:02Z,4,210,1,NA,69,keep,491.36,0.18514849731778288,-0.00359007581716215,14,435.9251470588235,0,1058.379358832613,-1.9616953437257032,0.0049664145626234,9.2436867725943,1.1296703181939147,478.5405518922552,503.4300804365221,2022-07-28T23:59:41Z,24
2022-07-29T00:00:42Z,NA,NA,468.27,NA,109 AN3C 109,NEE,2022-07-28T23:59:32Z,2022-07-29T00:03:02Z,4,210,1,NA,70,keep,491.36,0.18514849731778288,-0.00359007581716215,14,435.9251470588235,0,1058.379358832613,-1.9616953437257032,0.0049664145626234,9.2436867725943,1.1296703181939147,478.8706992136858,504.559750754716,2022-07-28T23:59:41Z,24
2022-07-29T00:00:43Z,NA,NA,468.66,NA,109 AN3C 109,NEE,2022-07-28T23:59:32Z,2022-07-29T00:03:02Z,4,210,1,NA,71,keep,491.36,0.18514849731778288,-0.00359007581716215,14,435.9251470588235,0,1058.379358832613,-1.9616953437257032,0.0049664145626234,9.2436867725943,1.1296703181939147,479.1894925120592,505.6894210729099,2022-07-28T23:59:41Z,24
2022-07-29T00:00:44Z,NA,NA,470.23,NA,109 AN3C 109,NEE,2022-07-28T23:59:32Z,2022-07-29T00:03:02Z,4,210,1,NA,72,keep,491.36,0.18514849731778288,-0.00359007581716215,14,435.9251470588235,0,1058.379358832613,-1.9616953437257032,0.0049664145626234,9.2436867725943,1.1296703181939147,479.4969880363671,506.8190913911038,2022-07-28T23:59:41Z,24
2022-07-29T00:00:45Z,NA,NA,470.23,NA,109 AN3C 109,NEE,2022-07-28T23:59:32Z,2022-07-29T00:03:02Z,4,210,1,NA,73,keep,491.36,0.18514849731778288,-0.00359007581716215,14,435.9251470588235,0,1058.379358832613,-1.9616953437257032,0.0049664145626234,9.2436867725943,1.1296703181939147,479.7932417569386,507.94876170929774,2022-07-28T23:59:41Z,24
2022-07-29T00:00:46Z,7.77,10.81,470.16,1.68,109 AN3C 109,NEE,2022-07-28T23:59:32Z,2022-07-29T00:03:02Z,4,210,1,NA,74,keep,491.36,0.18514849731778288,-0.00359007581716215,14,435.9251470588235,0,1058.379358832613,-1.9616953437257032,0.0049664145626234,9.2436867725943,1.1296703181939147,480.0783093668192,509.07843202749166,2022-07-28T23:59:41Z,24
2022-07-29T00:00:47Z,NA,NA,471.26,NA,109 AN3C 109,NEE,2022-07-28T23:59:32Z,2022-07-29T00:03:02Z,4,210,1,NA,75,keep,491.36,0.18514849731778288,-0.00359007581716215,14,435.9251470588235,0,1058.379358832613,-1.9616953437257032,0.0049664145626234,9.2436867725943,1.1296703181939147,480.352246283146,510.2081023456856,2022-07-28T23:59:41Z,24
2022-07-29T00:00:48Z,NA,NA,471.1,NA,109 AN3C 109,NEE,2022-07-28T23:59:32Z,2022-07-29T00:03:02Z,4,210,1,NA,76,keep,491.36,0.18514849731778288,-0.00359007581716215,14,435.9251470588235,0,1058.379358832613,-1.9616953437257032,0.0049664145626234,9.2436867725943,1.1296703181939147,480.61510764851386,511.3377726638795,2022-07-28T23:59:41Z,24
2022-07-29T00:00:49Z,NA,NA,471.73,NA,109 AN3C 109,NEE,2022-07-28T23:59:32Z,2022-07-29T00:03:02Z,4,210,1,NA,77,keep,491.36,0.18514849731778288,-0.00359007581716215,14,435.9251470588235,0,1058.379358832613,-1.9616953437257032,0.0049664145626234,9.2436867725943,1.1296703181939147,480.86694833233526,512.4674429820734,2022-07-28T23:59:41Z,24
2022-07-29T00:00:50Z,NA,NA,472.9,NA,109 AN3C 109,NEE,2022-07-28T23:59:32Z,2022-07-29T00:03:02Z,4,210,1,NA,78,keep,491.36,0.18514849731778288,-0.00359007581716215,14,435.9251470588235,0,1058.379358832613,-1.9616953437257032,0.0049664145626234,9.2436867725943,1.1296703181939147,481.1078229321941,513.5971133002673,2022-07-28T23:59:41Z,24
2022-07-29T00:00:51Z,NA,NA,473.84,NA,109 AN3C 109,NEE,2022-07-28T23:59:32Z,2022-07-29T00:03:02Z,4,210,1,NA,79,keep,491.36,0.18514849731778288,-0.00359007581716215,14,435.9251470588235,0,1058.379358832613,-1.9616953437257032,0.0049664145626234,9.2436867725943,1.1296703181939147,481.33778577519246,514.7267836184612,2022-07-28T23:59:41Z,24
